pr_id,number,agent,author,state,merged,repo_id,repo_url,html_url,created_at,closed_at,merged_at,commit_count,unique_commit_authors_count,external_commit_author_count,review_count,unique_reviewers_count,human_review_count,bot_review_count,approved_review_count,changes_requested_review_count,commented_review_count,has_human_review,has_external_human_review,time_to_close_hours,time_to_merge_hours,merge_label,review_signal
3086900671,44,OpenAI_Codex,louis030195,closed,True,964314175,https://api.github.com/repos/mediar-ai/terminator,https://github.com/mediar-ai/terminator/pull/44,2025-05-23T16:23:47Z,2025-05-23T16:24:33Z,2025-05-23T16:24:33Z,1,1,0,0,0,0,0,0,0,0,False,False,0.012777777777777779,0.012777777777777779,Merged,Sin reviews
3086906649,39,OpenAI_Codex,davegaeddert,closed,True,617269166,https://api.github.com/repos/dropseed/plain,https://github.com/dropseed/plain/pull/39,2025-05-23T16:26:53Z,2025-05-23T16:33:14Z,2025-05-23T16:33:14Z,1,1,0,0,0,0,0,0,0,0,False,False,0.10583333333333333,0.10583333333333333,Merged,Sin reviews
3086912526,2441,OpenAI_Codex,wintonzheng,closed,False,764723738,https://api.github.com/repos/Skyvern-AI/skyvern,https://github.com/Skyvern-AI/skyvern/pull/2441,2025-05-23T16:30:07Z,2025-05-27T01:26:42Z,,1,1,0,2,2,1,1,0,0,2,True,False,80.94305555555556,,Not merged,Review humana del autor
3086917198,66,Devin,devin-ai-integration[bot],closed,False,830375401,https://api.github.com/repos/OpenRouterTeam/ai-sdk-provider,https://github.com/OpenRouterTeam/ai-sdk-provider/pull/66,2025-05-23T16:32:05Z,2025-05-23T16:56:36Z,,1,1,0,0,0,0,0,0,0,0,False,False,0.4086111111111111,,Not merged,Sin reviews
3086917491,40,OpenAI_Codex,davegaeddert,closed,True,617269166,https://api.github.com/repos/dropseed/plain,https://github.com/dropseed/plain/pull/40,2025-05-23T16:32:13Z,2025-05-23T16:34:06Z,2025-05-23T16:34:06Z,2,1,0,0,0,0,0,0,0,0,False,False,0.03138888888888889,0.03138888888888889,Merged,Sin reviews
3086930190,53,Claude_Code,jxnl,closed,True,912106066,https://api.github.com/repos/567-labs/kura,https://github.com/567-labs/kura/pull/53,2025-05-23T16:37:33Z,2025-05-26T08:46:01Z,2025-05-26T08:46:01Z,16,2,1,6,2,3,3,0,0,6,True,False,64.14111111111112,64.14111111111112,Merged,Review humana del autor
3086950608,60,OpenAI_Codex,OEvortex,closed,True,763886910,https://api.github.com/repos/OEvortex/Webscout,https://github.com/OEvortex/Webscout/pull/60,2025-05-23T16:46:14Z,2025-05-23T16:47:51Z,2025-05-23T16:47:51Z,1,1,0,0,0,0,0,0,0,0,False,False,0.026944444444444444,0.026944444444444444,Merged,Sin reviews
3086952592,746,OpenAI_Codex,rm-openai,closed,True,946380199,https://api.github.com/repos/openai/openai-agents-python,https://github.com/openai/openai-agents-python/pull/746,2025-05-23T16:46:57Z,2025-05-23T17:00:31Z,2025-05-23T17:00:31Z,1,1,0,1,1,1,0,1,0,0,True,True,0.22611111111111112,0.22611111111111112,Merged,Con revisión humana externa
3086953712,41,OpenAI_Codex,davegaeddert,closed,True,617269166,https://api.github.com/repos/dropseed/plain,https://github.com/dropseed/plain/pull/41,2025-05-23T16:47:25Z,2025-05-23T16:47:58Z,2025-05-23T16:47:58Z,1,1,0,0,0,0,0,0,0,0,False,False,0.009166666666666667,0.009166666666666667,Merged,Sin reviews
3086977363,61,OpenAI_Codex,OEvortex,closed,True,763886910,https://api.github.com/repos/OEvortex/Webscout,https://github.com/OEvortex/Webscout/pull/61,2025-05-23T16:57:42Z,2025-05-23T16:59:10Z,2025-05-23T16:59:10Z,1,1,0,0,0,0,0,0,0,0,False,False,0.024444444444444446,0.024444444444444446,Merged,Sin reviews
3086985638,11891,Copilot,Copilot,closed,True,32051890,https://api.github.com/repos/dotnet/msbuild,https://github.com/dotnet/msbuild/pull/11891,2025-05-23T17:00:59Z,2025-06-05T14:39:40Z,2025-06-05T14:39:40Z,4,2,1,3,3,2,1,2,0,1,True,True,309.64472222222224,309.64472222222224,Merged,Con revisión humana externa
3087005403,68,OpenAI_Codex,georgi,closed,True,777230015,https://api.github.com/repos/nodetool-ai/nodetool,https://github.com/nodetool-ai/nodetool/pull/68,2025-05-23T17:09:38Z,2025-05-23T19:17:51Z,2025-05-23T19:17:51Z,1,1,0,0,0,0,0,0,0,0,False,False,2.1369444444444445,2.1369444444444445,Merged,Sin reviews
3087005911,69,OpenAI_Codex,georgi,closed,True,777230015,https://api.github.com/repos/nodetool-ai/nodetool,https://github.com/nodetool-ai/nodetool/pull/69,2025-05-23T17:09:57Z,2025-05-23T19:19:49Z,2025-05-23T19:19:49Z,1,1,0,0,0,0,0,0,0,0,False,False,2.1644444444444444,2.1644444444444444,Merged,Sin reviews
3087006924,70,OpenAI_Codex,georgi,closed,True,777230015,https://api.github.com/repos/nodetool-ai/nodetool,https://github.com/nodetool-ai/nodetool/pull/70,2025-05-23T17:10:28Z,2025-05-23T19:19:12Z,2025-05-23T19:19:11Z,1,1,0,0,0,0,0,0,0,0,False,False,2.1455555555555557,2.145277777777778,Merged,Sin reviews
3087022271,612,OpenAI_Codex,MontrealAI,closed,True,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/612,2025-05-23T17:17:36Z,2025-05-23T17:17:48Z,2025-05-23T17:17:48Z,1,1,0,0,0,0,0,0,0,0,False,False,0.0033333333333333335,0.0033333333333333335,Merged,Sin reviews
3087024692,21494,Devin,devin-ai-integration[bot],closed,False,350360184,https://api.github.com/repos/calcom/cal.com,https://github.com/calcom/cal.com/pull/21494,2025-05-23T17:18:51Z,2025-06-07T17:47:01Z,,1,1,0,0,0,0,0,0,0,0,False,False,360.46944444444443,,Not merged,Sin reviews
3087027952,13149,OpenAI_Codex,patmmccann,closed,True,39321023,https://api.github.com/repos/prebid/Prebid.js,https://github.com/prebid/Prebid.js/pull/13149,2025-05-23T17:20:27Z,2025-05-27T17:20:49Z,2025-05-27T17:20:49Z,2,1,0,1,1,1,0,1,0,0,True,True,96.00611111111111,96.00611111111111,Merged,Con revisión humana externa
3087031790,1371,Copilot,Copilot,closed,True,80874333,https://api.github.com/repos/MikePopoloski/slang,https://github.com/MikePopoloski/slang/pull/1371,2025-05-23T17:22:07Z,2025-05-24T00:34:55Z,2025-05-24T00:34:55Z,3,1,0,3,2,1,2,0,0,3,True,True,7.213333333333333,7.213333333333333,Merged,Con revisión humana externa
3087035704,60883,Devin,devin-ai-integration[bot],closed,True,283046497,https://api.github.com/repos/airbytehq/airbyte,https://github.com/airbytehq/airbyte/pull/60883,2025-05-23T17:23:42Z,2025-05-24T02:31:14Z,2025-05-24T02:31:14Z,3,1,0,3,2,3,0,1,1,1,True,True,9.125555555555556,9.125555555555556,Merged,Con revisión humana externa
3087038655,93,OpenAI_Codex,ryokun6,closed,False,923332984,https://api.github.com/repos/ryokun6/ryos,https://github.com/ryokun6/ryos/pull/93,2025-05-23T17:24:42Z,2025-06-12T05:23:14Z,,1,1,0,0,0,0,0,0,0,0,False,False,467.97555555555556,,Not merged,Sin reviews
3087039692,613,OpenAI_Codex,MontrealAI,closed,True,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/613,2025-05-23T17:24:55Z,2025-05-23T17:25:04Z,2025-05-23T17:25:04Z,1,1,0,0,0,0,0,0,0,0,False,False,0.0025,0.0025,Merged,Sin reviews
3087052865,13151,OpenAI_Codex,patmmccann,closed,False,39321023,https://api.github.com/repos/prebid/Prebid.js,https://github.com/prebid/Prebid.js/pull/13151,2025-05-23T17:30:08Z,2025-07-24T14:44:13Z,,2,1,0,0,0,0,0,0,0,0,False,False,1485.2347222222222,,Not merged,Sin reviews
3087061096,614,OpenAI_Codex,MontrealAI,closed,True,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/614,2025-05-23T17:33:08Z,2025-05-23T17:33:18Z,2025-05-23T17:33:18Z,1,1,0,0,0,0,0,0,0,0,False,False,0.002777777777777778,0.002777777777777778,Merged,Sin reviews
3087062778,615,OpenAI_Codex,MontrealAI,open,False,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/615,2025-05-23T17:33:40Z,,,1,1,0,0,0,0,0,0,0,0,False,False,,,Not merged,Sin reviews
3087063715,616,OpenAI_Codex,MontrealAI,closed,True,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/616,2025-05-23T17:34:02Z,2025-05-23T17:34:25Z,2025-05-23T17:34:25Z,1,1,0,0,0,0,0,0,0,0,False,False,0.006388888888888889,0.006388888888888889,Merged,Sin reviews
3087066586,617,OpenAI_Codex,MontrealAI,open,False,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/617,2025-05-23T17:34:46Z,,,1,1,0,0,0,0,0,0,0,0,False,False,,,Not merged,Sin reviews
3087083724,4453,OpenAI_Codex,lucasrodes,closed,False,407536332,https://api.github.com/repos/owid/etl,https://github.com/owid/etl/pull/4453,2025-05-23T17:40:19Z,2025-05-25T20:42:53Z,,1,1,0,0,0,0,0,0,0,0,False,False,51.04277777777778,,Not merged,Sin reviews
3087084646,7143,OpenAI_Codex,jnsdls,closed,True,529729250,https://api.github.com/repos/thirdweb-dev/js,https://github.com/thirdweb-dev/js/pull/7143,2025-05-23T17:40:33Z,2025-05-23T18:11:28Z,2025-05-23T18:11:28Z,1,1,0,2,2,1,1,1,0,1,True,True,0.5152777777777777,0.5152777777777777,Merged,Con revisión humana externa
3087085563,618,OpenAI_Codex,MontrealAI,closed,True,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/618,2025-05-23T17:40:50Z,2025-05-23T17:41:00Z,2025-05-23T17:41:00Z,1,1,0,0,0,0,0,0,0,0,False,False,0.002777777777777778,0.002777777777777778,Merged,Sin reviews
3087094895,1633,Copilot,Copilot,closed,True,587965862,https://api.github.com/repos/microsoft/finops-toolkit,https://github.com/microsoft/finops-toolkit/pull/1633,2025-05-23T17:43:48Z,2025-05-29T08:53:20Z,2025-05-29T08:53:19Z,10,2,1,11,2,3,8,1,2,8,True,True,135.1588888888889,135.1586111111111,Merged,Con revisión humana externa
3087099176,1489,Copilot,Copilot,closed,True,598261814,https://api.github.com/repos/huggingface/huggingface.js,https://github.com/huggingface/huggingface.js/pull/1489,2025-05-23T17:45:09Z,2025-05-26T07:11:31Z,2025-05-26T07:11:31Z,5,1,0,5,2,5,0,1,1,2,True,True,61.43944444444445,61.43944444444445,Merged,Con revisión humana externa
3087101705,4454,OpenAI_Codex,lucasrodes,closed,False,407536332,https://api.github.com/repos/owid/etl,https://github.com/owid/etl/pull/4454,2025-05-23T17:45:52Z,2025-05-25T20:43:53Z,,1,1,0,0,0,0,0,0,0,0,False,False,50.966944444444444,,Not merged,Sin reviews
3087104040,4455,OpenAI_Codex,lucasrodes,closed,False,407536332,https://api.github.com/repos/owid/etl,https://github.com/owid/etl/pull/4455,2025-05-23T17:46:24Z,2025-05-25T20:43:07Z,,2,1,0,0,0,0,0,0,0,0,False,False,50.945277777777775,,Not merged,Sin reviews
3087108042,1490,Copilot,Copilot,open,False,598261814,https://api.github.com/repos/huggingface/huggingface.js,https://github.com/huggingface/huggingface.js/pull/1490,2025-05-23T17:47:21Z,,,2,1,0,0,0,0,0,0,0,0,False,False,,,Not merged,Sin reviews
3087112749,619,OpenAI_Codex,MontrealAI,closed,True,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/619,2025-05-23T17:48:42Z,2025-05-23T17:49:00Z,2025-05-23T17:49:00Z,1,1,0,0,0,0,0,0,0,0,False,False,0.005,0.005,Merged,Sin reviews
3087114684,1491,Copilot,Copilot,open,False,598261814,https://api.github.com/repos/huggingface/huggingface.js,https://github.com/huggingface/huggingface.js/pull/1491,2025-05-23T17:49:15Z,,,6,1,0,10,3,6,4,0,0,10,True,True,,,Not merged,Con revisión humana externa
3087119059,13888,Copilot,Copilot,closed,False,281765424,https://api.github.com/repos/microsoft/azurelinux,https://github.com/microsoft/azurelinux/pull/13888,2025-05-23T17:50:39Z,2025-05-26T04:40:04Z,,2,1,0,0,0,0,0,0,0,0,False,False,58.82361111111111,,Not merged,Sin reviews
3087130332,620,OpenAI_Codex,MontrealAI,closed,True,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/620,2025-05-23T17:54:26Z,2025-05-23T17:54:35Z,2025-05-23T17:54:35Z,1,1,0,0,0,0,0,0,0,0,False,False,0.0025,0.0025,Merged,Sin reviews
3087132571,3107,Copilot,Copilot,closed,False,323591830,https://api.github.com/repos/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub/pull/3107,2025-05-23T17:55:11Z,2025-06-04T08:21:07Z,,2,1,0,1,1,1,0,0,0,1,True,True,278.4322222222222,,Not merged,Con revisión humana externa
3087132572,3108,Copilot,Copilot,closed,False,323591830,https://api.github.com/repos/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub/pull/3108,2025-05-23T17:55:11Z,2025-05-27T14:15:51Z,,2,1,0,0,0,0,0,0,0,0,False,False,92.34444444444445,,Not merged,Sin reviews
3087132573,3109,Copilot,Copilot,open,False,323591830,https://api.github.com/repos/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub/pull/3109,2025-05-23T17:55:11Z,,,1,1,0,0,0,0,0,0,0,0,False,False,,,Not merged,Sin reviews
3087146252,98,Devin,devin-ai-integration[bot],closed,True,948174507,https://api.github.com/repos/jnsahaj/tweakcn,https://github.com/jnsahaj/tweakcn/pull/98,2025-05-23T18:02:17Z,2025-05-23T21:19:00Z,2025-05-23T21:19:00Z,9,2,1,0,0,0,0,0,0,0,False,False,3.278611111111111,3.278611111111111,Merged,Sin reviews
3087185483,186,OpenAI_Codex,pmatheus,closed,False,548473954,https://api.github.com/repos/barter-rs/barter-rs,https://github.com/barter-rs/barter-rs/pull/186,2025-05-23T18:19:54Z,2025-05-26T12:26:36Z,,30,2,1,0,0,0,0,0,0,0,False,False,66.11166666666666,,Not merged,Sin reviews
3087186969,188,OpenAI_Codex,pmatheus,closed,False,548473954,https://api.github.com/repos/barter-rs/barter-rs,https://github.com/barter-rs/barter-rs/pull/188,2025-05-23T18:20:34Z,2025-05-27T07:34:22Z,,30,2,1,0,0,0,0,0,0,0,False,False,85.23,,Not merged,Sin reviews
3087206035,26314,OpenAI_Codex,kburtram,closed,True,109200851,https://api.github.com/repos/microsoft/azuredatastudio,https://github.com/microsoft/azuredatastudio/pull/26314,2025-05-23T18:31:41Z,2025-05-27T17:00:20Z,2025-05-27T17:00:20Z,2,1,1,4,3,4,0,3,0,1,True,True,94.4775,94.4775,Merged,Con revisión humana externa
3087217539,624,OpenAI_Codex,MontrealAI,closed,True,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/624,2025-05-23T18:37:05Z,2025-05-23T18:37:14Z,2025-05-23T18:37:14Z,1,1,0,0,0,0,0,0,0,0,False,False,0.0025,0.0025,Merged,Sin reviews
3087231593,469,OpenAI_Codex,Rello,closed,True,213728552,https://api.github.com/repos/Rello/analytics,https://github.com/Rello/analytics/pull/469,2025-05-23T18:42:53Z,2025-05-23T20:37:45Z,2025-05-23T20:37:45Z,1,1,0,0,0,0,0,0,0,0,False,False,1.9144444444444444,1.9144444444444444,Merged,Sin reviews
3087239335,625,OpenAI_Codex,MontrealAI,closed,True,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/625,2025-05-23T18:46:23Z,2025-05-23T18:46:32Z,2025-05-23T18:46:32Z,1,1,0,0,0,0,0,0,0,0,False,False,0.0025,0.0025,Merged,Sin reviews
3087244328,3588,OpenAI_Codex,mantikoros,closed,False,433321004,https://api.github.com/repos/manifoldmarkets/manifold,https://github.com/manifoldmarkets/manifold/pull/3588,2025-05-23T18:49:00Z,2025-07-03T19:06:58Z,,1,1,0,0,0,0,0,0,0,0,False,False,984.2994444444445,,Not merged,Sin reviews
3087244958,1043,OpenAI_Codex,durswd,closed,True,13696235,https://api.github.com/repos/effekseer/Effekseer,https://github.com/effekseer/Effekseer/pull/1043,2025-05-23T18:49:16Z,2025-05-25T09:43:21Z,2025-05-25T09:43:21Z,1,1,0,1,1,0,1,0,0,1,False,False,38.90138888888889,38.90138888888889,Merged,Solo revisión bot
3087249900,626,OpenAI_Codex,MontrealAI,closed,True,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/626,2025-05-23T18:51:39Z,2025-05-23T18:51:50Z,2025-05-23T18:51:50Z,1,1,0,0,0,0,0,0,0,0,False,False,0.0030555555555555557,0.0030555555555555557,Merged,Sin reviews
3087251875,257,Devin,devin-ai-integration[bot],closed,True,959682770,https://api.github.com/repos/antiwork/gumroad,https://github.com/antiwork/gumroad/pull/257,2025-05-23T18:52:18Z,2025-05-23T20:28:34Z,2025-05-23T20:28:34Z,9,3,2,0,0,0,0,0,0,0,False,False,1.6044444444444443,1.6044444444444443,Merged,Sin reviews
3087263689,627,OpenAI_Codex,MontrealAI,closed,True,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/627,2025-05-23T18:57:25Z,2025-05-23T18:57:40Z,2025-05-23T18:57:40Z,1,1,0,0,0,0,0,0,0,0,False,False,0.004166666666666667,0.004166666666666667,Merged,Sin reviews
3087281120,50252,Copilot,Copilot,closed,False,2928944,https://api.github.com/repos/Azure/azure-sdk-for-net,https://github.com/Azure/azure-sdk-for-net/pull/50252,2025-05-23T19:05:17Z,2025-05-23T20:15:50Z,,2,1,0,0,0,0,0,0,0,0,False,False,1.1758333333333333,,Not merged,Sin reviews
3087293846,21496,Devin,devin-ai-integration[bot],closed,False,350360184,https://api.github.com/repos/calcom/cal.com,https://github.com/calcom/cal.com/pull/21496,2025-05-23T19:10:42Z,2025-06-05T16:58:45Z,,3,1,0,0,0,0,0,0,0,0,False,False,309.80083333333334,,Not merged,Sin reviews
3087294514,628,OpenAI_Codex,MontrealAI,closed,True,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/628,2025-05-23T19:10:54Z,2025-05-23T19:11:06Z,2025-05-23T19:11:06Z,1,1,0,0,0,0,0,0,0,0,False,False,0.0033333333333333335,0.0033333333333333335,Merged,Sin reviews
3087295315,21497,Devin,devin-ai-integration[bot],closed,False,350360184,https://api.github.com/repos/calcom/cal.com,https://github.com/calcom/cal.com/pull/21497,2025-05-23T19:11:13Z,2025-06-05T16:58:46Z,,12,3,2,2,2,2,0,1,0,1,True,True,309.7925,,Not merged,Con revisión humana externa
3087295617,201,OpenAI_Codex,rbjarnason,closed,True,23236083,https://api.github.com/repos/CitizensFoundation/your-priorities-app,https://github.com/CitizensFoundation/your-priorities-app/pull/201,2025-05-23T19:11:24Z,2025-05-23T19:11:36Z,2025-05-23T19:11:36Z,1,1,0,0,0,0,0,0,0,0,False,False,0.0033333333333333335,0.0033333333333333335,Merged,Sin reviews
3087297938,202,OpenAI_Codex,rbjarnason,closed,True,23236083,https://api.github.com/repos/CitizensFoundation/your-priorities-app,https://github.com/CitizensFoundation/your-priorities-app/pull/202,2025-05-23T19:12:15Z,2025-05-23T19:45:19Z,2025-05-23T19:45:19Z,1,1,0,0,0,0,0,0,0,0,False,False,0.5511111111111111,0.5511111111111111,Merged,Sin reviews
3087313432,21498,Devin,devin-ai-integration[bot],closed,False,350360184,https://api.github.com/repos/calcom/cal.com,https://github.com/calcom/cal.com/pull/21498,2025-05-23T19:17:16Z,2025-06-01T15:54:56Z,,1,1,0,0,0,0,0,0,0,0,False,False,212.62777777777777,,Not merged,Sin reviews
3087321405,629,OpenAI_Codex,MontrealAI,closed,True,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/629,2025-05-23T19:20:33Z,2025-05-23T19:21:12Z,2025-05-23T19:21:12Z,1,1,0,0,0,0,0,0,0,0,False,False,0.010833333333333334,0.010833333333333334,Merged,Sin reviews
3087333913,630,OpenAI_Codex,MontrealAI,closed,True,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/630,2025-05-23T19:26:51Z,2025-05-23T19:27:00Z,2025-05-23T19:27:00Z,1,1,0,0,0,0,0,0,0,0,False,False,0.0025,0.0025,Merged,Sin reviews
3087338450,232,Copilot,Copilot,open,False,591554483,https://api.github.com/repos/robherley/snips.sh,https://github.com/robherley/snips.sh/pull/232,2025-05-23T19:28:57Z,,,4,1,0,0,0,0,0,0,0,0,False,False,,,Not merged,Sin reviews
3087344603,747,OpenAI_Codex,rm-openai,closed,False,946380199,https://api.github.com/repos/openai/openai-agents-python,https://github.com/openai/openai-agents-python/pull/747,2025-05-23T19:31:49Z,2025-05-30T16:26:40Z,,1,1,0,0,0,0,0,0,0,0,False,False,164.91416666666666,,Not merged,Sin reviews
3087345437,13154,OpenAI_Codex,patmmccann,closed,True,39321023,https://api.github.com/repos/prebid/Prebid.js,https://github.com/prebid/Prebid.js/pull/13154,2025-05-23T19:32:18Z,2025-06-26T18:41:08Z,2025-06-26T18:41:08Z,6,2,1,1,1,1,0,1,0,0,True,True,815.1472222222222,815.1472222222222,Merged,Con revisión humana externa
3087359752,62091,Copilot,Copilot,closed,False,17620347,https://api.github.com/repos/dotnet/aspnetcore,https://github.com/dotnet/aspnetcore/pull/62091,2025-05-23T19:37:32Z,2025-06-27T23:04:49Z,,4,1,0,0,0,0,0,0,0,0,False,False,843.4547222222222,,Not merged,Sin reviews
3087363903,631,OpenAI_Codex,MontrealAI,closed,True,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/631,2025-05-23T19:39:28Z,2025-05-23T19:39:38Z,2025-05-23T19:39:38Z,1,1,0,0,0,0,0,0,0,0,False,False,0.002777777777777778,0.002777777777777778,Merged,Sin reviews
3087364774,4146,OpenAI_Codex,mldangelo,closed,True,633927609,https://api.github.com/repos/promptfoo/promptfoo,https://github.com/promptfoo/promptfoo/pull/4146,2025-05-23T19:39:44Z,2025-05-26T09:09:32Z,2025-05-26T09:09:32Z,13,2,1,4,4,1,3,0,0,4,True,False,61.49666666666667,61.49666666666667,Merged,Review humana del autor
3087380908,203,OpenAI_Codex,rbjarnason,closed,True,23236083,https://api.github.com/repos/CitizensFoundation/your-priorities-app,https://github.com/CitizensFoundation/your-priorities-app/pull/203,2025-05-23T19:47:23Z,2025-05-23T19:48:19Z,2025-05-23T19:48:19Z,1,1,0,0,0,0,0,0,0,0,False,False,0.015555555555555555,0.015555555555555555,Merged,Sin reviews
3087381014,204,OpenAI_Codex,rbjarnason,closed,True,23236083,https://api.github.com/repos/CitizensFoundation/your-priorities-app,https://github.com/CitizensFoundation/your-priorities-app/pull/204,2025-05-23T19:47:27Z,2025-05-23T19:48:50Z,2025-05-23T19:48:50Z,1,1,0,0,0,0,0,0,0,0,False,False,0.023055555555555555,0.023055555555555555,Merged,Sin reviews
3087381123,205,OpenAI_Codex,rbjarnason,closed,True,23236083,https://api.github.com/repos/CitizensFoundation/your-priorities-app,https://github.com/CitizensFoundation/your-priorities-app/pull/205,2025-05-23T19:47:31Z,2025-05-23T19:50:31Z,2025-05-23T19:50:31Z,1,1,0,0,0,0,0,0,0,0,False,False,0.05,0.05,Merged,Sin reviews
3087381280,206,OpenAI_Codex,rbjarnason,closed,True,23236083,https://api.github.com/repos/CitizensFoundation/your-priorities-app,https://github.com/CitizensFoundation/your-priorities-app/pull/206,2025-05-23T19:47:36Z,2025-05-23T19:50:44Z,2025-05-23T19:50:44Z,1,1,0,0,0,0,0,0,0,0,False,False,0.052222222222222225,0.052222222222222225,Merged,Sin reviews
3087381398,207,OpenAI_Codex,rbjarnason,closed,True,23236083,https://api.github.com/repos/CitizensFoundation/your-priorities-app,https://github.com/CitizensFoundation/your-priorities-app/pull/207,2025-05-23T19:47:40Z,2025-05-23T19:51:03Z,2025-05-23T19:51:03Z,1,1,0,0,0,0,0,0,0,0,False,False,0.05638888888888889,0.05638888888888889,Merged,Sin reviews
3087381592,208,OpenAI_Codex,rbjarnason,closed,True,23236083,https://api.github.com/repos/CitizensFoundation/your-priorities-app,https://github.com/CitizensFoundation/your-priorities-app/pull/208,2025-05-23T19:47:44Z,2025-05-23T19:51:16Z,2025-05-23T19:51:15Z,1,1,0,0,0,0,0,0,0,0,False,False,0.058888888888888886,0.058611111111111114,Merged,Sin reviews
3087382208,209,OpenAI_Codex,rbjarnason,closed,True,23236083,https://api.github.com/repos/CitizensFoundation/your-priorities-app,https://github.com/CitizensFoundation/your-priorities-app/pull/209,2025-05-23T19:48:05Z,2025-05-23T19:51:35Z,2025-05-23T19:51:35Z,1,1,0,0,0,0,0,0,0,0,False,False,0.058333333333333334,0.058333333333333334,Merged,Sin reviews
3087382336,210,OpenAI_Codex,rbjarnason,closed,True,23236083,https://api.github.com/repos/CitizensFoundation/your-priorities-app,https://github.com/CitizensFoundation/your-priorities-app/pull/210,2025-05-23T19:48:09Z,2025-05-23T19:51:52Z,2025-05-23T19:51:52Z,1,1,0,0,0,0,0,0,0,0,False,False,0.06194444444444445,0.06194444444444445,Merged,Sin reviews
3087382544,212,OpenAI_Codex,rbjarnason,closed,True,23236083,https://api.github.com/repos/CitizensFoundation/your-priorities-app,https://github.com/CitizensFoundation/your-priorities-app/pull/212,2025-05-23T19:48:16Z,2025-05-23T19:52:03Z,2025-05-23T19:52:03Z,1,1,0,0,0,0,0,0,0,0,False,False,0.06305555555555556,0.06305555555555556,Merged,Sin reviews
3087399940,6559,Copilot,Copilot,closed,False,12095044,https://api.github.com/repos/dnnsoftware/Dnn.Platform,https://github.com/dnnsoftware/Dnn.Platform/pull/6559,2025-05-23T19:55:05Z,2025-06-02T21:43:51Z,,2,1,0,0,0,0,0,0,0,0,False,False,241.81277777777777,,Not merged,Sin reviews
3087401823,632,OpenAI_Codex,MontrealAI,closed,True,922805069,https://api.github.com/repos/MontrealAI/AGI-Alpha-Agent-v0,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/632,2025-05-23T19:55:42Z,2025-05-23T19:56:07Z,2025-05-23T19:56:07Z,1,1,0,0,0,0,0,0,0,0,False,False,0.006944444444444444,0.006944444444444444,Merged,Sin reviews
3087404055,13156,OpenAI_Codex,patmmccann,closed,False,39321023,https://api.github.com/repos/prebid/Prebid.js,https://github.com/prebid/Prebid.js/pull/13156,2025-05-23T19:56:36Z,2025-05-23T21:03:12Z,,7,1,0,0,0,0,0,0,0,0,False,False,1.11,,Not merged,Sin reviews
3087406519,41283,Copilot,Copilot,open,False,4127088,https://api.github.com/repos/Azure/azure-sdk-for-python,https://github.com/Azure/azure-sdk-for-python/pull/41283,2025-05-23T19:57:49Z,,,2,1,0,0,0,0,0,0,0,0,False,False,,,Not merged,Sin reviews
