card_id,pr_id,population_case_type,pr_state,merged,repo_id,agent,html_url,evidence_source,evidence_created_at,merged_at,horas_creacion_a_primera_aprobacion,horas_creacion_a_merge,horas_creacion_a_aceptacion,fuente_tiempo_aceptacion,categoria_retrabajo_pre_merge,justificacion_breve,cita_textual_retrabajo
3222480219-A,3222480219,merged_after_rework,closed,True,141846986,Copilot,https://github.com/PyO3/maturin/pull/2674,pr_review_comment,2025-07-11T11:18:39Z,2025-07-11T12:50:36Z,1.518,1.861,1.518,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.",Updated to reuse the existing find path deps function instead of creating a new has path dependencies function.
3224542009-A,3224542009,merged_after_rework,closed,True,23247808,Copilot,https://github.com/rqlite/rqlite/pull/2156,pr_review_comment,2025-07-12T00:39:54Z,2025-07-12T15:46:55Z,,15.497,15.497,merge_sin_review_aprobada,ajustes_implementacion_review,No se aprobo inmediatamente porque la revision dejo comentarios sobre la implementacion que debian atenderse. La senal principal proviene de comentarios inline de review.,Moved StepdownRequest from cluster/proto/message.proto to command/proto/command.proto following the same pattern as NotifyRequest.
3224573846-A,3224573846,merged_after_rework,closed,True,17620347,Copilot,https://github.com/dotnet/aspnetcore/pull/62692,pr_review_comment,2025-07-14T17:50:22Z,2025-07-14T21:40:25Z,68.016,68.993,68.016,primera_review_aprobada,ajuste_diseno_api_modelo,"No se aprobo inmediatamente porque el diseno de API, modelo de datos o contrato tecnico necesitaba ajuste. La senal principal proviene de comentarios inline de review.",nitpick The NormalizeDocId method is duplicated in both Parser and Emitter as well as in a runtime helper.
3225087415-A,3225087415,merged_after_rework,closed,True,834237471,Copilot,https://github.com/hamster1963/nezha-dash/pull/273,pr_comment,2025-07-12T09:34:55Z,2025-07-24T07:41:06Z,286.084,286.497,286.084,primera_review_aprobada,configuracion_ci_despliegue,"No se aprobo inmediatamente porque la configuracion de CI, despliegue o automatizacion requeria ajustes. La senal principal proviene de comentarios del PR.",vc....
3225468380-A,3225468380,merged_after_rework,closed,True,263179176,Copilot,https://github.com/jeroenterheerdt/HAsmartirrigation/pull/585,pr_review_comment,2025-07-12T18:12:07Z,2025-07-12T18:29:39Z,3.257,3.273,3.257,primera_review_aprobada,configuracion_ci_despliegue,"No se aprobo inmediatamente porque la configuracion de CI, despliegue o automatizacion requeria ajustes. La senal principal proviene de comentarios inline de review.","same, async update config is not async and needs to be made that way in store."
3225681004-A,3225681004,merged_after_rework,closed,True,263179176,Copilot,https://github.com/jeroenterheerdt/HAsmartirrigation/pull/588,pr_comment,2025-07-12T19:16:05Z,2025-07-12T19:21:15Z,,0.289,0.289,merge_sin_review_aprobada,dependencias_versiones_migracion,"No se aprobo inmediatamente porque el cambio implicaba actualizar dependencias, versiones o una migracion que requirio ajustes. La senal principal proviene de comentarios del PR.",change the version number to 2025.7.0-beta0 instead of 2025.7.0.
3226441877-A,3226441877,merged_after_rework,closed,True,138458545,Copilot,https://github.com/python/python-docs-zh-tw/pull/1110,pr_review_comment,2025-07-13T14:18:00Z,2025-07-14T11:33:08Z,2.743,23.684,2.743,primera_review_aprobada,ajuste_menor_review,No se aprobo inmediatamente porque la revision marco ajustes menores de implementacion o limpieza. La senal principal proviene de comentarios inline de review.,"Applied the suggestion to add ""（tokenizer）"" in parentheses for better clarity."
3228266614-A,3228266614,merged_after_rework,closed,True,134777298,Copilot,https://github.com/microsoft/vscode-pull-request-github/pull/7288,pr_review_comment,2025-07-14T15:51:40Z,2025-07-14T18:47:52Z,5.963,8.193,5.963,primera_review_aprobada,reduccion_alcance_o_sobrecodigo,"No se aprobo inmediatamente porque se pidio reducir alcance, eliminar cambios innecesarios o revertir partes del PR. La senal principal proviene de comentarios inline de review.",File: yarn.lock Don't touch yarn.lock.
3228390000-A,3228390000,merged_after_rework,closed,True,421774239,Copilot,https://github.com/elastic/terraform-provider-elasticstack/pull/1204,pr_review_comment,2025-07-14T11:36:57Z,2025-07-17T20:10:17Z,0.908,80.921,0.908,primera_review_aprobada,ajuste_diseno_api_modelo,"No se aprobo inmediatamente porque el diseno de API, modelo de datos o contrato tecnico necesitaba ajuste. La senal principal proviene de comentarios inline de review.",The reroute resource doesn't have a field attribute.
3230608495-A,3230608495,merged_after_rework,closed,True,263179176,Copilot,https://github.com/jeroenterheerdt/HAsmartirrigation/pull/597,pr_comment,2025-07-15T03:33:30Z,2025-07-15T03:44:06Z,,0.536,0.536,merge_sin_review_aprobada,correccion_funcional_logica,No se aprobo inmediatamente porque la logica funcional o el comportamiento del cambio necesitaba correccion. La senal principal proviene de comentarios del PR.,rebuild the frontend js to resolve the conflict.
3230736954-A,3230736954,merged_after_rework,closed,True,27460436,Copilot,https://github.com/microsoft/ApplicationInsights-Java/pull/4328,pr_review_comment,2025-07-15T04:52:27Z,2025-07-15T16:39:14Z,10.789,12.009,10.789,primera_review_aprobada,reduccion_alcance_o_sobrecodigo,"No se aprobo inmediatamente porque se pidio reducir alcance, eliminar cambios innecesarios o revertir partes del PR. La senal principal proviene de comentarios inline de review.",File: buildSrc/.kotlin/errors/errors-1752554527608.log remove this file.
3232013571-A,3232013571,merged_after_rework,closed,True,42032884,Copilot,https://github.com/commons-app/apps-android-commons/pull/6375,pr_review,2025-07-15T14:33:29Z,2025-07-15T14:42:55Z,2.405,2.562,2.405,primera_review_aprobada,ajuste_ui_ux,No se aprobo inmediatamente porque la interfaz o experiencia visual necesitaba ajustes antes de aprobarse. La evidencia disponible apunta a esa causa.,"Move the Author and Uploader fields to just under the License field, instead of above the Caption field."
3232670129-A,3232670129,merged_after_rework,closed,True,967503541,Copilot,https://github.com/Azure/azure-mcp/pull/604,pr_review_comment,2025-07-15T16:40:06Z,2025-07-17T17:30:34Z,1.436,50.333,1.436,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.",Commit df4b26a addresses this issue.
3235469054-A,3235469054,merged_after_rework,closed,True,268547203,Copilot,https://github.com/dai-shi/excalidraw-claymate/pull/110,pr_review,2025-07-16T11:24:00Z,2025-07-16T15:33:54Z,4.597,4.608,4.597,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La review solicito cambios.",first review Playwright test doesn't seem to work.
3237746082-A,3237746082,merged_after_rework,closed,True,25868356,Copilot,https://github.com/thrasher-corp/gocryptotrader/pull/1977,pr_review_comment,2025-07-17T09:53:50Z,2025-07-21T00:20:10Z,8.993,95.428,8.993,primera_review_aprobada,ajuste_menor_review,No se aprobo inmediatamente porque la revision marco ajustes menores de implementacion o limpieza. La senal principal proviene de comentarios inline de review.,🦍 Minor nitpick on concise message.
3237976887-A,3237976887,merged_after_rework,closed,True,263179176,Copilot,https://github.com/jeroenterheerdt/HAsmartirrigation/pull/604,pr_comment,2025-07-17T03:40:36Z,2025-07-18T20:35:57Z,,40.94,40.94,merge_sin_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios del PR.","after you fix this, proof that the weather data is now shown in the zones and sensor groups mappings pages."
3239311333-A,3239311333,merged_after_rework,closed,True,694946961,Copilot,https://github.com/AfterShip/clickhouse-sql-parser/pull/175,pr_review_comment,2025-07-17T14:12:41Z,2025-07-17T14:16:26Z,2.292,2.297,2.292,primera_review_aprobada,pruebas_faltantes_o_insuficientes,No se aprobo inmediatamente porque se pidieron pruebas o cobertura adicional para validar el cambio. La senal principal proviene de comentarios inline de review.,Pull Request Test Coverage Report for Build 16347549962 Details 503 of 929 54.14% changed or added relevant lines in 3 files are covered.
3245471319-A,3245471319,merged_after_rework,closed,True,93882897,Copilot,https://github.com/shader-slang/slang/pull/7841,pr_review,2025-07-20T22:05:09Z,2025-07-21T18:14:55Z,0.837,48.837,0.837,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La evidencia disponible apunta a esa causa.",It contains the postfix characters that may change in the future.
3246149669-A,3246149669,merged_after_rework,closed,True,192521247,Copilot,https://github.com/metowolf/vCards/pull/607,pr_comment,2025-07-20T08:42:15Z,2025-07-20T08:47:51Z,0.216,0.224,0.216,primera_review_aprobada,dependencias_versiones_migracion,"No se aprobo inmediatamente porque el cambio implicaba actualizar dependencias, versiones o una migracion que requirio ajustes. La senal principal proviene de comentarios del PR.",Removed package-lock.json and restored yarn.lock to original state in commit 497d701.
3247869356-A,3247869356,merged_after_rework,closed,True,126682032,Copilot,https://github.com/zwave-js/zwave-js/pull/7992,pr_review_comment,2025-07-21T10:26:08Z,2025-07-21T14:11:09Z,1.345,4.703,1.345,primera_review_aprobada,reduccion_alcance_o_sobrecodigo,"No se aprobo inmediatamente porque se pidio reducir alcance, eliminar cambios innecesarios o revertir partes del PR. La senal principal proviene de comentarios inline de review.","File: packages/cc/src/cc/ CCValues.generated.ts These changes are not related, undo them."
3255564010-A,3255564010,merged_after_rework,closed,True,826168160,Copilot,https://github.com/docling-project/docling/pull/1975,pr_review,2025-07-23T11:34:08Z,2025-07-23T11:50:40Z,2.401,2.731,2.401,primera_review_aprobada,rendimiento_concurrencia,"No se aprobo inmediatamente porque habia consideraciones de rendimiento, asincronia o concurrencia por corregir. La evidencia disponible apunta a esa causa.","se pidio se pidio implement the suggestion from @simonschoe in the issue thread below: @cau-git I tried debugging the issue locally, this is my finding: In the...."
3256236380-A,3256236380,merged_after_rework,closed,True,946174307,Copilot,https://github.com/modelcontextprotocol/csharp-sdk/pull/645,pr_review_comment,2025-07-23T15:09:48Z,2025-07-23T16:52:46Z,3.361,4.205,3.361,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.","this file looks unnecessary, se pidio delete it."
3261628283-A,3261628283,merged_after_rework,closed,True,93882897,Copilot,https://github.com/shader-slang/slang/pull/7915,pr_review_comment,2025-07-25T01:39:01Z,2025-07-25T06:13:44Z,1.055,5.137,1.055,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios inline de review.",Changed to use SLANG ASSERT tagType instead of defensive programming.
3262092562-A,3262092562,merged_after_rework,closed,True,561788386,Copilot,https://github.com/irihitech/Semi.Avalonia/pull/646,pr_review_comment,2025-07-25T06:31:09Z,2025-07-25T09:29:43Z,3.471,3.474,3.471,primera_review_aprobada,reduccion_alcance_o_sobrecodigo,"No se aprobo inmediatamente porque se pidio reducir alcance, eliminar cambios innecesarios o revertir partes del PR. La senal principal proviene de comentarios inline de review.",File: src/Semi.Avalonia/Controls/TextBox.axaml - You should remove AcceptsReturn=False in .ClearButton parts instead of adding mix state.
3263074697-A,3263074697,merged_after_rework,closed,True,331251676,Copilot,https://github.com/samchon/nestia/pull/1345,pr_review,2025-07-25T12:58:12Z,2025-07-26T13:07:46Z,,24.546,24.546,merge_sin_review_aprobada,dependencias_versiones_migracion,"No se aprobo inmediatamente porque el cambio implicaba actualizar dependencias, versiones o una migracion que requirio ajustes. La review solicito cambios.","no more required, so remove from package.jso files se pidio."
3266983404-A,3266983404,merged_after_rework,closed,True,715152522,Copilot,https://github.com/Ljzd-PRO/KToolBox/pull/265,pr_comment,2025-07-28T19:48:18Z,2025-07-29T02:48:48Z,,40.093,40.093,merge_sin_review_aprobada,pruebas_faltantes_o_insuficientes,No se aprobo inmediatamente porque se pidieron pruebas o cobertura adicional para validar el cambio. La senal principal proviene de comentarios del PR.,se pidio add new features: 1.
3271579785-A,3271579785,merged_after_rework,closed,True,35890081,Copilot,https://github.com/dotnet/docs/pull/47606,pr_review_comment,2025-07-29T10:14:56Z,2025-07-29T17:06:01Z,0.239,16.805,0.239,primera_review_aprobada,evidencia_insuficiente_rechazo_inicial,"No hay evidencia suficiente de no aprobacion inmediata: la tarjeta muestra aprobacion, seguimiento o comentarios sin una solicitud concreta de correccion.",
3130792767-A,3130792767,merged_after_rework,closed,True,597502256,Cursor,https://github.com/keephq/keep/pull/4994,pr_review,2025-06-10T07:38:31Z,2025-06-10T07:38:47Z,15.214,15.219,15.214,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La evidencia disponible apunta a esa causa.",vc....
3131174613-A,3131174613,merged_after_rework,closed,True,33837371,Cursor,https://github.com/getsentry/sentry-docs/pull/13971,pr_review_comment,2025-06-09T19:27:06Z,2025-06-09T20:03:04Z,0.43,1.028,0.43,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.",nit: maybe remove 'easiest' here.
3131698049-A,3131698049,merged_after_rework,closed,True,671269505,Cursor,https://github.com/BerriAI/litellm/pull/11564,pr_comment,2025-06-09T23:05:10Z,2025-06-09T23:05:08Z,,0.002,0.002,merge_sin_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios del PR.",vc....
3133836979-A,3133836979,merged_after_rework,closed,True,873328,Cursor,https://github.com/getsentry/sentry/pull/93224,pr_review_comment,2025-06-12T22:14:58Z,2025-06-18T23:03:03Z,200.331,200.517,200.331,primera_review_aprobada,configuracion_ci_despliegue,"No se aprobo inmediatamente porque la configuracion de CI, despliegue o automatizacion requeria ajustes. La senal principal proviene de comentarios inline de review.","AI Summary Tab Implementation for Replay Details Overview Added a new ""AI Summary"" tab to the Replay Details page that is visible only when the...."
3133978465-A,3133978465,merged_after_rework,closed,True,665613753,Cursor,https://github.com/elie222/inbox-zero/pull/498,pr_comment,2025-06-10T15:10:13Z,2025-06-10T17:56:39Z,,2.777,2.777,merge_sin_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios del PR.","this email account + const emailAccount = await prisma.emailAccount.findFirst { + where: { + id: emailAccountId, + userId: session.user.id, + }, + } ; + + if...."
3135169379-A,3135169379,merged_after_rework,closed,True,33837371,Cursor,https://github.com/getsentry/sentry-docs/pull/13994,pr_review_comment,2025-06-18T07:12:54Z,2025-06-20T11:53:40Z,226.671,226.976,226.671,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.",Bumped this up - currently testing!.
3148367585-A,3148367585,merged_after_rework,closed,True,357728969,Cursor,https://github.com/oven-sh/bun/pull/20419,pr_comment,2025-06-16T02:48:41Z,2025-06-17T20:31:17Z,41.416,41.712,41.416,primera_review_aprobada,ajustes_implementacion_review,No se aprobo inmediatamente porque la revision dejo comentarios sobre la implementacion que debian atenderse. La senal principal proviene de comentarios del PR.,"Updated 2:04 PM PT - Jun 17th, 2025 :x: @Jarred-Sumner, your commit 048bb308284e0a746a1ab7eef2af5fd2a4211551 has 2 failures in Build 18787...."
3154921524-A,3154921524,merged_after_rework,closed,True,117757315,Cursor,https://github.com/getsentry/relay/pull/4821,pr_review_comment,2025-06-17T22:34:44Z,2025-06-20T07:48:39Z,57.242,57.242,57.242,primera_review_aprobada,ajuste_menor_review,No se aprobo inmediatamente porque la revision marco ajustes menores de implementacion o limpieza. La senal principal proviene de comentarios inline de review.,"File: nintendo switch implementation summary.md Let me know if we're better off without this file, or if you prefer I move it elsewhere."
3154952530-A,3154952530,merged_after_rework,closed,True,899127822,Cursor,https://github.com/WorkflowAI/WorkflowAI/pull/489,pr_review_comment,2025-06-17T22:58:16Z,2025-06-18T15:43:08Z,2.516,16.761,2.516,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.",Removed trailing slash compared to your suggestion.
3161958337-A,3161958337,merged_after_rework,closed,True,59370571,Cursor,https://github.com/electricitymaps/electricitymaps-contrib/pull/8235,pr_review,2025-06-20T08:49:32Z,2025-06-20T08:55:31Z,3.459,3.559,3.459,primera_review_aprobada,evidencia_insuficiente_rechazo_inicial,"No hay evidencia suficiente de no aprobacion inmediata: la tarjeta muestra aprobacion, seguimiento o comentarios sin una solicitud concreta de correccion.",
3179930805-A,3179930805,merged_after_rework,closed,True,917358773,Cursor,https://github.com/trycompai/comp/pull/1072,pr_comment,2025-06-26T18:09:50Z,2025-06-26T18:45:14Z,,0.594,0.594,merge_sin_review_aprobada,dependencias_versiones_migracion,"No se aprobo inmediatamente porque el cambio implicaba actualizar dependencias, versiones o una migracion que requirio ajustes. La senal principal proviene de comentarios del PR.",tada: This PR is included in version 1.47.0 :tada: The release is available on GitHub release Your semantic-release bot :package::rocket.
3184110162-A,3184110162,merged_after_rework,closed,True,873328,Cursor,https://github.com/getsentry/sentry/pull/94573,pr_review_comment,2025-06-27T21:25:04Z,2025-07-02T17:37:17Z,99.599,116.369,99.599,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.",does OrganizationFixture work here?.
3190006754-A,3190006754,merged_after_rework,closed,True,965250949,Cursor,https://github.com/theopenco/llmgateway/pull/420,pr_review_comment,2025-07-02T23:24:01Z,2025-07-02T23:42:13Z,7.35,49.471,7.35,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.",ok add the DISABLE TELEMETRY env var.
3203378613-A,3203378613,merged_after_rework,closed,True,668493044,Cursor,https://github.com/514-labs/moose/pull/2531,pr_review_comment,2025-07-07T17:42:06Z,2025-07-09T21:03:53Z,71.152,123.38,71.152,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.","use cron::Schedule; -use futures::future::BoxFuture; -use tokio::process::Command; - - derive Error, Debug -pub enum CronError { - error ""I/O error: {0}"" - IoError...."
3217026130-A,3217026130,merged_after_rework,closed,True,529729250,Cursor,https://github.com/thirdweb-dev/js/pull/7574,pr_comment,2025-07-09T22:46:51Z,2025-07-09T22:47:29Z,,2.562,2.562,merge_sin_review_aprobada,pruebas_faltantes_o_insuficientes,No se aprobo inmediatamente porque se pidieron pruebas o cobertura adicional para validar el cambio. La senal principal proviene de comentarios del PR.,This PR will be added to the Graphite merge queue once it meets the requirements.
3219092077-A,3219092077,merged_after_rework,closed,True,175391102,Cursor,https://github.com/acts-project/acts/pull/4414,pr_review_comment,2025-07-11T15:48:09Z,2025-07-12T19:45:42Z,43.549,55.635,43.549,primera_review_aprobada,ajustes_implementacion_review,No se aprobo inmediatamente porque la revision dejo comentarios sobre la implementacion que debian atenderse. La senal principal proviene de comentarios inline de review.,Tiny change to verify that the dev container setup works when we change things.
3235036061-A,3235036061,merged_after_rework,closed,True,98913726,Cursor,https://github.com/getsentry/sentry-dart/pull/3084,pr_review,2025-07-17T13:05:57Z,2025-07-21T10:49:18Z,28.396,122.119,28.396,primera_review_aprobada,pruebas_faltantes_o_insuficientes,No se aprobo inmediatamente porque se pidieron pruebas o cobertura adicional para validar el cambio. La evidencia disponible apunta a esa causa.,Consider adding validation for the sampled field setter to ensure it can only be set once per trace lifecycle.
2761376844-A,2761376844,merged_after_rework,closed,True,742063678,Devin,https://github.com/crewAIInc/crewAI-tools/pull/160,pr_comment,2024-12-28T00:56:38Z,2024-12-28T01:09:02Z,0.14,0.229,0.14,primera_review_aprobada,pruebas_faltantes_o_insuficientes,No se aprobo inmediatamente porque se pidieron pruebas o cobertura adicional para validar el cambio. La senal principal proviene de comentarios del PR.,"Code Review Comments for PR 160: SeleniumScrapingTool Enhancements Overview This pull request introduces pivotal enhancements to the SeleniumScrapingTool, such as a...."
2763395657-A,2763395657,merged_after_rework,closed,True,710601088,Devin,https://github.com/crewAIInc/crewAI/pull/1820,pr_comment,2024-12-30T15:56:06Z,2024-12-30T19:58:18Z,4.072,4.079,4.072,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios del PR.","Code Review for PR 1820 Overview This pull request addresses issue 1503 by improving role name handling in agent delegation, specifically by implementing...."
2766513428-A,2766513428,merged_after_rework,closed,True,526617419,Devin,https://github.com/LIT-Protocol/js-sdk/pull/754,pr_review_comment,2025-01-06T13:53:54Z,2025-01-15T17:42:43Z,93.407,310.512,93.407,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.","this SDK - Prerequisite + Prerequisites -- node v19.x or above -- rust v1.70.00 or above -- wasm-pack +Before you begin, ensure you have the following installed: -...."
2788912798-A,2788912798,merged_after_rework,closed,True,275993885,Devin,https://github.com/appsmithorg/appsmith/pull/38656,pr_comment,2025-01-15T08:17:07Z,2025-01-16T11:53:35Z,24.859,29.876,24.859,primera_review_aprobada,configuracion_ci_despliegue,"No se aprobo inmediatamente porque la configuracion de CI, despliegue o automatizacion requeria ajustes. La senal principal proviene de comentarios del PR.",/build-deploy-preview skip-tests=true.
2797157546-A,2797157546,merged_after_rework,closed,True,553878560,Devin,https://github.com/modal-labs/modal-client/pull/2781,pr_review_comment,2025-01-18T20:36:42Z,2025-01-19T03:16:51Z,7.277,7.278,7.277,primera_review_aprobada,reduccion_alcance_o_sobrecodigo,"No se aprobo inmediatamente porque se pidio reducir alcance, eliminar cambios innecesarios o revertir partes del PR. La senal principal proviene de comentarios inline de review.","IMO this isn't a great warning message because the ""output manager"" isn't part of our public API, so it introduces a new concept users don't need to think about."
2821659019-A,2821659019,merged_after_rework,closed,True,283046497,Devin,https://github.com/airbytehq/airbyte/pull/52663,pr_review_comment,2025-02-09T05:44:21Z,2025-02-09T05:59:02Z,226.175,226.389,226.175,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.","Funny, but it seems that the changelog for the package is in a template file."
2824282372-A,2824282372,merged_after_rework,closed,True,425803244,Devin,https://github.com/pyth-network/pyth-crosschain/pull/2318,pr_review_comment,2025-01-31T20:56:08Z,2025-01-31T22:00:11Z,2.13,2.131,2.13,primera_review_aprobada,ajuste_diseno_api_modelo,"No se aprobo inmediatamente porque el diseno de API, modelo de datos o contrato tecnico necesitaba ajuste. La senal principal proviene de comentarios inline de review.",move this loop to the end of the method se pidio also leave a comment giving instructions to someone adding a new metric.
2838943759-A,2838943759,merged_after_rework,closed,True,425803244,Devin,https://github.com/pyth-network/pyth-crosschain/pull/2353,pr_review_comment,2025-02-07T19:36:10Z,2025-02-12T16:54:08Z,112.48,117.35,112.48,primera_review_aprobada,dependencias_versiones_migracion,"No se aprobo inmediatamente porque el cambio implicaba actualizar dependencias, versiones o una migracion que requirio ajustes. La senal principal proviene de comentarios inline de review.",se pidio don't change the versions of these dependencies.
2840202434-A,2840202434,merged_after_rework,closed,True,710601088,Devin,https://github.com/crewAIInc/crewAI/pull/2063,pr_comment,2025-02-08T18:39:37Z,2025-02-09T19:35:52Z,24.969,24.971,24.969,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios del PR.",Code Review Comment for PR 2063 Overview This pull request introduces specific message formatting requirements for Anthropic models along with associated test coverage.
2863371219-A,2863371219,merged_after_rework,closed,True,81314550,Devin,https://github.com/wix/react-native-ui-lib/pull/3521,pr_review_comment,2025-02-23T13:13:21Z,2025-02-24T08:25:54Z,114.831,114.841,114.831,primera_review_aprobada,ajuste_menor_review,No se aprobo inmediatamente porque la revision marco ajustes menores de implementacion o limpieza. La senal principal proviene de comentarios inline de review.,rename this to a more informative variable name.
2876998138-A,2876998138,merged_after_rework,closed,True,283046497,Devin,https://github.com/airbytehq/airbyte/pull/54670,pr_review,2025-02-26T01:00:53Z,2025-03-01T19:52:58Z,19.82,110.688,19.82,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La evidencia disponible apunta a esa causa.",Sounds like there's 0.16.1 already — update to that se pidio.
2889287277-A,2889287277,merged_after_rework,closed,True,886899801,Devin,https://github.com/vlm-run/vlmrun-hub/pull/122,pr_review_comment,2025-03-02T03:06:18Z,2025-03-02T03:12:01Z,0.301,0.394,0.301,primera_review_aprobada,reduccion_alcance_o_sobrecodigo,"No se aprobo inmediatamente porque se pidio reducir alcance, eliminar cambios innecesarios o revertir partes del PR. La senal principal proviene de comentarios inline de review.",File: vlmrun/hub/schemas/contrib/food/ init .py Remove this unnecessary init .py file.
2892364883-A,2892364883,merged_after_rework,closed,True,859537060,Devin,https://github.com/antiwork/shortest/pull/378,pr_review_comment,2025-03-04T20:06:36Z,2025-03-05T00:36:05Z,27.033,27.039,27.033,primera_review_aprobada,configuracion_ci_despliegue,"No se aprobo inmediatamente porque la configuracion de CI, despliegue o automatizacion requeria ajustes. La senal principal proviene de comentarios inline de review.",vc....
2901256184-A,2901256184,merged_after_rework,closed,True,283046497,Devin,https://github.com/airbytehq/airbyte/pull/55234,pr_review,2025-03-06T19:53:59Z,2025-03-06T20:15:07Z,0.318,0.67,0.318,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La evidencia disponible apunta a esa causa.","/bump-version type=patch changelog=""Update base image version for certified DB source connectors"" Bump Version job started."
2910029842-A,2910029842,merged_after_rework,closed,True,710601088,Devin,https://github.com/crewAIInc/crewAI/pull/2335,pr_comment,2025-03-11T10:43:19Z,2025-03-11T10:49:19Z,,0.134,0.134,merge_sin_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios del PR.","Code Review Comment for PR 2335 Overview This pull request brings significant enhancements to the SecurityConfig and Fingerprint classes, updating them for...."
2920429766-A,2920429766,merged_after_rework,closed,True,254328371,Devin,https://github.com/NangoHQ/nango/pull/3705,pr_review_comment,2025-03-19T15:33:49Z,2025-03-19T16:19:05Z,121.524,121.631,121.524,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.",+ Security audit ✅ Not required Setup guide - No setup guide yet.
2922332273-A,2922332273,merged_after_rework,closed,True,442321089,Devin,https://github.com/Cap-go/capgo/pull/1071,pr_review_comment,2025-03-15T17:36:45Z,2025-03-15T17:53:29Z,,0.416,0.416,merge_sin_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.","should not delete channel when channel self deleteOverride is called', async = { + // Create a test app + const testAppId = test-app-${Date.now } + const { data...."
2929590392-A,2929590392,merged_after_rework,closed,True,352436122,Devin,https://github.com/neondatabase/website/pull/3187,pr_comment,2025-03-18T19:12:05Z,2025-03-20T21:21:50Z,48.837,50.28,48.837,primera_review_aprobada,configuracion_ci_despliegue,"No se aprobo inmediatamente porque la configuracion de CI, despliegue o automatizacion requeria ajustes. La senal principal proviene de comentarios del PR.",Here's what you should know: ✅ I will automatically: - Address comments on this PR.
